   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, f>; 2125.77331;  298.35415;    7.19777;  15300820992;   2147483648;         4;         8;        6;  268435456
 Ac<3, d, f>; 2391.46225;  294.33381;    7.29608;  17448304640;   2147483648;         4;         8;        7;  268435456
 Ac<3, d, f>; 2696.15152;  295.46866;    7.26806;  19595788288;   2147483648;         4;         8;        8;  268435456
 Ac<3, d, f>; 3029.57796;  299.21758;    7.17700;  21743271936;   2147483648;         4;         8;        9;  268435456
 Ac<3, d, f>; 3233.49809;  290.65151;    7.38852;  23890755584;   2147483648;         4;         8;       10;  268435456
 Ac<3, d, f>; 3605.64474;  297.37276;    7.22152;  26038239232;   2147483648;         4;         8;       11;  268435456
 Ac<3, d, f>; 3798.50386;  289.40982;    7.42022;  28185722880;   2147483648;         4;         8;       12;  268435456
 Ac<3, d, f>; 4226.12970;  299.19502;    7.17754;  30333206528;   2147483648;         4;         8;       13;  268435456
 Ac<3, d, f>; 4464.07072;  295.14517;    7.27603;  32480690176;   2147483648;         4;         8;       14;  268435456
 Ac<3, d, f>; 4530.65758;  280.97101;    7.64308;  34628173824;   2147483648;         4;         8;       15;  268435456
 Ac<3, d, f>; 4541.46110;  265.19481;    8.09776;  36775657472;   2147483648;         4;         8;       16;  268435456
 Ac<3, d, f>; 4608.60639;  183.42712;   11.70756;  53955526656;   2147483648;         4;         8;       24;  268435456
 Ac<3, d, f>; 4676.94362;  141.19075;   15.20980;  71135395840;   2147483648;         4;         8;       32;  268435456
 Ac<3, d, f>; 4725.20057;  114.89849;   18.69027;  88315265024;   2147483648;         4;         8;       40;  268435456
 Ac<3, d, f>; 4794.41898;   97.59632;   22.00374; 105495134208;   2147483648;         4;         8;       48;  268435456
 Ac<3, d, f>; 4798.96788;   84.00819;   25.56279; 122675003392;   2147483648;         4;         8;       56;  268435456
 Ac<3, d, f>; 4801.08817;   73.72112;   29.12983; 139854872576;   2147483648;         4;         8;       64;  268435456
 Ac<3, d, f>; 4791.27496;   37.10571;   57.87475; 277293826048;   2147483648;         4;         8;      128;  268435456
 Ac<3, d, f>; 4854.42624;   25.13619;   85.43394; 414732779520;   2147483648;         4;         8;      192;  268435456
 Ac<3, d, f>; 4863.24795;   18.91394;  113.53970; 552171732992;   2147483648;         4;         8;      256;  268435456
 Ac<3, d, f>; 4889.78591;    9.52942;  225.35292;1101927546880;   2147483648;         4;         8;      512;  268435456
 Ac<3, d, f>;  335.68675;  298.38823;    7.19694;   2415919104;   2147483648;         4;        16;        0;  268435456
 Ac<3, d, f>;  636.15796;  299.36845;    7.17338;   4563402752;   2147483648;         4;        16;        1;  268435456
 Ac<3, d, f>;  930.24879;  297.67961;    7.21408;   6710886400;   2147483648;         4;        16;        2;  268435456
 Ac<3, d, f>; 1229.33683;  298.02105;    7.20581;   8858370048;   2147483648;         4;        16;        3;  268435456
 Ac<3, d, f>; 1524.31234;  297.42680;    7.22021;  11005853696;   2147483648;         4;        16;        4;  268435456
 Ac<3, d, f>; 1814.05901;  296.17290;    7.25078;  13153337344;   2147483648;         4;        16;        5;  268435456
 Ac<3, d, f>; 2111.15956;  296.30310;    7.24759;  15300820992;   2147483648;         4;        16;        6;  268435456
 Ac<3, d, f>; 2408.56464;  296.43873;    7.24428;  17448304640;   2147483648;         4;        16;        7;  268435456
 Ac<3, d, f>; 2695.41573;  295.38803;    7.27004;  19595788288;   2147483648;         4;        16;        8;  268435456
 Ac<3, d, f>; 2965.06454;  292.84588;    7.33315;  21743271936;   2147483648;         4;        16;        9;  268435456
 Ac<3, d, f>; 3273.45152;  294.24283;    7.29834;  23890755584;   2147483648;         4;        16;       10;  268435456
 Ac<3, d, f>; 3556.34410;  293.30673;    7.32163;  26038239232;   2147483648;         4;        16;       11;  268435456
 Ac<3, d, f>; 3893.05188;  296.61348;    7.24001;  28185722880;   2147483648;         4;        16;       12;  268435456
 Ac<3, d, f>; 4130.60687;  292.43234;    7.34352;  30333206528;   2147483648;         4;        16;       13;  268435456
 Ac<3, d, f>; 4464.58676;  295.17929;    7.27518;  32480690176;   2147483648;         4;        16;       14;  268435456
