   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
      double; 3175.03127;  313.58333;    3.42410;  10871635968;   1073741824;         4;         8;       40;  134217728
      double; 3303.49237;  272.45298;    3.94102;  13019119616;   1073741824;         4;         8;       48;  134217728
      double; 3316.37143;  234.78736;    4.57325;  15166603264;   1073741824;         4;         8;       56;  134217728
      double; 3331.92869;  206.63124;    5.19642;  17314086912;   1073741824;         4;         8;       64;  134217728
      double; 3383.17631;  105.31288;   10.19573;  34493956096;   1073741824;         4;         8;      128;  134217728
      double; 3390.55927;   70.45318;   15.24050;  51673825280;   1073741824;         4;         8;      192;  134217728
      double; 3403.77857;   53.08037;   20.22861;  68853694464;   1073741824;         4;         8;      256;  134217728
      double; 3423.72723;   26.72177;   40.18228; 137573171200;   1073741824;         4;         8;      512;  134217728
 Ac<3, d, d>;  106.18500;  849.47997;    1.26400;    134217728;   1073741824;         1;         4;        0;  134217728
 Ac<3, d, d>;  317.36652;  846.31071;    1.26873;    402653184;   1073741824;         1;         4;        1;  134217728
 Ac<3, d, d>;  528.12259;  844.99615;    1.27071;    671088640;   1073741824;         1;         4;        2;  134217728
 Ac<3, d, d>;  739.00011;  844.57156;    1.27134;    939524096;   1073741824;         1;         4;        3;  134217728
 Ac<3, d, d>;  947.28686;  842.03277;    1.27518;   1207959552;   1073741824;         1;         4;        4;  134217728
 Ac<3, d, d>; 1158.40858;  842.47897;    1.27450;   1476395008;   1073741824;         1;         4;        5;  134217728
 Ac<3, d, d>; 1374.89301;  846.08801;    1.26907;   1744830464;   1073741824;         1;         4;        6;  134217728
 Ac<3, d, d>; 1579.18595;  842.23250;    1.27488;   2013265920;   1073741824;         1;         4;        7;  134217728
 Ac<3, d, d>; 1785.75589;  840.35571;    1.27772;   2281701376;   1073741824;         1;         4;        8;  134217728
 Ac<3, d, d>; 1978.80423;  833.18073;    1.28873;   2550136832;   1073741824;         1;         4;        9;  134217728
 Ac<3, d, d>; 2120.54681;  807.82736;    1.32917;   2818572288;   1073741824;         1;         4;       10;  134217728
 Ac<3, d, d>; 2312.36359;  804.30038;    1.33500;   3087007744;   1073741824;         1;         4;       11;  134217728
 Ac<3, d, d>; 2467.77835;  789.68907;    1.35970;   3355443200;   1073741824;         1;         4;       12;  134217728
 Ac<3, d, d>; 2580.91565;  764.71575;    1.40411;   3623878656;   1073741824;         1;         4;       13;  134217728
 Ac<3, d, d>; 2704.09821;  745.95813;    1.43941;   3892314112;   1073741824;         1;         4;       14;  134217728
 Ac<3, d, d>; 2804.49513;  723.74068;    1.48360;   4160749568;   1073741824;         1;         4;       15;  134217728
 Ac<3, d, d>; 2844.17038;  689.49585;    1.55729;   4429185024;   1073741824;         1;         4;       16;  134217728
 Ac<3, d, d>; 3071.51432;  501.47173;    2.14118;   6576668672;   1073741824;         1;         4;       24;  134217728
 Ac<3, d, d>; 3192.39173;  392.90975;    2.73280;   8724152320;   1073741824;         1;         4;       32;  134217728
 Ac<3, d, d>; 3237.64781;  319.76768;    3.35788;  10871635968;   1073741824;         1;         4;       40;  134217728
 Ac<3, d, d>; 3254.14204;  268.38285;    4.00078;  13019119616;   1073741824;         1;         4;       48;  134217728
 Ac<3, d, d>; 3283.53900;  232.46294;    4.61898;  15166603264;   1073741824;         1;         4;       56;  134217728
 Ac<3, d, d>; 3301.58753;  204.74961;    5.24417;  17314086912;   1073741824;         1;         4;       64;  134217728
 Ac<3, d, d>; 3375.85111;  105.08486;   10.21785;  34493956096;   1073741824;         1;         4;      128;  134217728
 Ac<3, d, d>; 3413.27148;   70.92512;   15.13909;  51673825280;   1073741824;         1;         4;      192;  134217728
 Ac<3, d, d>; 3411.45620;   53.20010;   20.18308;  68853694464;   1073741824;         1;         4;      256;  134217728
 Ac<3, d, d>; 3439.37225;   26.84388;   39.99950; 137573171200;   1073741824;         1;         4;      512;  134217728
 Ac<3, d, d>;  101.23436;  809.87487;    1.32581;    134217728;   1073741824;         1;         8;        0;  134217728
 Ac<3, d, d>;  300.85126;  802.27002;    1.33838;    402653184;   1073741824;         1;         8;        1;  134217728
 Ac<3, d, d>;  505.69333;  809.10933;    1.32707;    671088640;   1073741824;         1;         8;        2;  134217728
 Ac<3, d, d>;  704.86317;  805.55790;    1.33292;    939524096;   1073741824;         1;         8;        3;  134217728
 Ac<3, d, d>;  910.14349;  809.01644;    1.32722;   1207959552;   1073741824;         1;         8;        4;  134217728
 Ac<3, d, d>; 1110.34443;  807.52322;    1.32967;   1476395008;   1073741824;         1;         8;        5;  134217728
 Ac<3, d, d>; 1312.00953;  807.39048;    1.32989;   1744830464;   1073741824;         1;         8;        6;  134217728
 Ac<3, d, d>; 1514.66285;  807.82018;    1.32918;   2013265920;   1073741824;         1;         8;        7;  134217728
 Ac<3, d, d>; 1701.43533;  800.67545;    1.34105;   2281701376;   1073741824;         1;         8;        8;  134217728
 Ac<3, d, d>; 1875.05046;  789.49493;    1.36004;   2550136832;   1073741824;         1;         8;        9;  134217728
 Ac<3, d, d>; 2038.19893;  776.45674;    1.38287;   2818572288;   1073741824;         1;         8;       10;  134217728
 Ac<3, d, d>; 2204.72142;  766.85962;    1.40018;   3087007744;   1073741824;         1;         8;       11;  134217728
 Ac<3, d, d>; 2347.58046;  751.22575;    1.42932;   3355443200;   1073741824;         1;         8;       12;  134217728
 Ac<3, d, d>; 2491.51668;  738.22716;    1.45449;   3623878656;   1073741824;         1;         8;       13;  134217728
 Ac<3, d, d>; 2625.34342;  724.23267;    1.48259;   3892314112;   1073741824;         1;         8;       14;  134217728
 Ac<3, d, d>; 2741.06671;  707.37205;    1.51793;   4160749568;   1073741824;         1;         8;       15;  134217728
 Ac<3, d, d>; 2841.79300;  688.91952;    1.55859;   4429185024;   1073741824;         1;         8;       16;  134217728
 Ac<3, d, d>; 3155.07077;  515.11359;    2.08448;   6576668672;   1073741824;         1;         8;       24;  134217728
 Ac<3, d, d>; 3220.52048;  396.37175;    2.70893;   8724152320;   1073741824;         1;         8;       32;  134217728
 Ac<3, d, d>; 3266.60130;  322.62729;    3.32812;  10871635968;   1073741824;         1;         8;       40;  134217728
 Ac<3, d, d>; 3300.78075;  272.22934;    3.94425;  13019119616;   1073741824;         1;         8;       48;  134217728
 Ac<3, d, d>; 3287.58265;  232.74921;    4.61330;  15166603264;   1073741824;         1;         8;       56;  134217728
 Ac<3, d, d>; 3339.44140;  207.09714;    5.18473;  17314086912;   1073741824;         1;         8;       64;  134217728
 Ac<3, d, d>; 3395.91453;  105.70940;   10.15749;  34493956096;   1073741824;         1;         8;      128;  134217728
 Ac<3, d, d>; 3414.36325;   70.94781;   15.13425;  51673825280;   1073741824;         1;         8;      192;  134217728
 Ac<3, d, d>; 3423.01477;   53.38035;   20.11493;  68853694464;   1073741824;         1;         8;      256;  134217728
 Ac<3, d, d>; 3439.10252;   26.84178;   40.00264; 137573171200;   1073741824;         1;         8;      512;  134217728
 Ac<3, d, d>;   98.61188;  788.89502;    1.36107;    134217728;   1073741824;         4;         4;        0;  134217728
 Ac<3, d, d>;  292.46896;  779.91722;    1.37674;    402653184;   1073741824;         4;         4;        1;  134217728
 Ac<3, d, d>;  480.02367;  768.03788;    1.39803;    671088640;   1073741824;         4;         4;        2;  134217728
 Ac<3, d, d>;  686.02196;  784.02510;    1.36952;    939524096;   1073741824;         4;         4;        3;  134217728
 Ac<3, d, d>;  870.55581;  773.82739;    1.38757;   1207959552;   1073741824;         4;         4;        4;  134217728
 Ac<3, d, d>; 1065.43592;  774.86248;    1.38572;   1476395008;   1073741824;         4;         4;        5;  134217728
 Ac<3, d, d>; 1184.68218;  729.03519;    1.47283;   1744830464;   1073741824;         4;         4;        6;  134217728
 Ac<3, d, d>; 1452.50761;  774.67073;    1.38606;   2013265920;   1073741824;         4;         4;        7;  134217728
 Ac<3, d, d>; 1644.62806;  773.94261;    1.38737;   2281701376;   1073741824;         4;         4;        8;  134217728
 Ac<3, d, d>; 1837.61173;  773.73125;    1.38775;   2550136832;   1073741824;         4;         4;        9;  134217728
 Ac<3, d, d>; 2022.46496;  770.46284;    1.39363;   2818572288;   1073741824;         4;         4;       10;  134217728
 Ac<3, d, d>; 2221.41453;  772.66592;    1.38966;   3087007744;   1073741824;         4;         4;       11;  134217728
 Ac<3, d, d>; 2409.71012;  771.10724;    1.39247;   3355443200;   1073741824;         4;         4;       12;  134217728
 Ac<3, d, d>; 2635.55346;  780.90473;    1.37500;   3623878656;   1073741824;         4;         4;       13;  134217728
 Ac<3, d, d>; 2813.56264;  776.15521;    1.38341;   3892314112;   1073741824;         4;         4;       14;  134217728
 Ac<3, d, d>; 2956.17845;  762.88476;    1.40748;   4160749568;   1073741824;         4;         4;       15;  134217728
 Ac<3, d, d>; 3005.83498;  728.68727;    1.47353;   4429185024;   1073741824;         4;         4;       16;  134217728
 Ac<3, d, d>; 3185.82129;  520.13409;    2.06436;   6576668672;   1073741824;         4;         4;       24;  134217728
