      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
         double;21888.71501; 1549.64354;    1.38579;  30333206528;   2147483648;         4;        16;       56;  268435456
         double;22595.69580; 1401.28346;    1.53251;  34628173824;   2147483648;         4;        16;       64;  268435456
         double;25118.51943;  781.89944;    2.74650;  68987912192;   2147483648;         4;        16;      128;  268435456
         double;24810.16906;  515.53598;    4.16554; 103347650560;   2147483648;         4;        16;      192;  268435456
         double;24935.71446;  388.86104;    5.52250; 137707388928;   2147483648;         4;        16;      256;  268435456
         double;25300.71991;  197.46903;   10.87504; 275146342400;   2147483648;         4;        16;      512;  268435456
    Ac<1, d, d>;  249.73528; 1997.88222;    1.07488;    268435456;   2147483648;         1;         2;        0;  268435456
    Ac<1, d, d>;  749.29508; 1998.12022;    1.07475;    805306368;   2147483648;         1;         2;        1;  268435456
    Ac<1, d, d>; 1248.93665; 1998.29865;    1.07466;   1342177280;   2147483648;         1;         2;        2;  268435456
    Ac<1, d, d>; 1747.67866; 1997.34704;    1.07517;   1879048192;   2147483648;         1;         2;        3;  268435456
    Ac<1, d, d>; 2247.21599; 1997.52533;    1.07507;   2415919104;   2147483648;         1;         2;        4;  268435456
    Ac<1, d, d>; 2747.57896; 1998.23924;    1.07469;   2952790016;   2147483648;         1;         2;        5;  268435456
    Ac<1, d, d>; 3247.13877; 1998.23924;    1.07469;   3489660928;   2147483648;         1;         2;        6;  268435456
    Ac<1, d, d>; 3745.91782; 1997.82284;    1.07491;   4026531840;   2147483648;         1;         2;        7;  268435456
    Ac<1, d, d>; 4245.62591; 1997.94160;    1.07485;   4563402752;   2147483648;         1;         2;        8;  268435456
    Ac<1, d, d>; 4743.84070; 1997.40661;    1.07514;   5100273664;   2147483648;         1;         2;        9;  268435456
    Ac<1, d, d>; 5246.15895; 1998.53674;    1.07453;   5637144576;   2147483648;         1;         2;       10;  268435456
