      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
    Ac<3, d, f>; 2408.04201; 1376.02400;    0.78032;   1879048192;   1073741824;         4;        16;        3;  268435456
    Ac<3, d, f>; 3093.51689; 1374.89639;    0.78096;   2415919104;   1073741824;         4;        16;        4;  268435456
    Ac<3, d, f>; 3775.55031; 1372.92738;    0.78208;   2952790016;   1073741824;         4;        16;        5;  268435456
    Ac<3, d, f>; 4460.18929; 1372.36594;    0.78240;   3489660928;   1073741824;         4;        16;        6;  268435456
    Ac<3, d, f>; 5145.31980; 1372.08528;    0.78256;   4026531840;   1073741824;         4;        16;        7;  268435456
    Ac<3, d, f>; 5818.27695; 1369.00634;    0.78432;   4563402752;   1073741824;         4;        16;        8;  268435456
    Ac<3, d, f>; 6504.10727; 1369.28574;    0.78416;   5100273664;   1073741824;         4;        16;        9;  268435456
    Ac<3, d, f>; 7186.57822; 1368.87204;    0.78440;   5637144576;   1073741824;         4;        16;       10;  268435456
    Ac<3, d, f>; 7860.56199; 1367.05426;    0.78544;   6174015488;   1073741824;         4;        16;       11;  268435456
    Ac<3, d, f>; 8533.65901; 1365.38544;    0.78640;   6710886400;   1073741824;         4;        16;       12;  268435456
    Ac<3, d, f>; 9218.21512; 1365.66150;    0.78624;   7247757312;   1073741824;         4;        16;       13;  268435456
    Ac<3, d, f>; 9886.97502; 1363.72069;    0.78736;   7784628224;   1073741824;         4;        16;       14;  268435456
    Ac<3, d, f>;10558.10761; 1362.33647;    0.78816;   8321499136;   1073741824;         4;        16;       15;  268435456
    Ac<3, d, f>;11246.12481; 1363.16664;    0.78768;   8858370048;   1073741824;         4;        16;       16;  268435456
    Ac<3, d, f>;15596.31303; 1273.16841;    0.84336;  13153337344;   1073741824;         4;        16;       24;  268435456
    Ac<3, d, f>;17526.77242; 1078.57061;    0.99552;  17448304640;   1073741824;         4;        16;       32;  268435456
    Ac<3, d, f>;18097.63153;  893.71020;    1.20144;  21743271936;   1073741824;         4;        16;       40;  268435456
    Ac<3, d, f>;18493.01450;  762.59854;    1.40800;  26038239232;   1073741824;         4;        16;       48;  268435456
    Ac<3, d, f>;18807.74446;  665.76087;    1.61280;  30333206528;   1073741824;         4;        16;       56;  268435456
    Ac<3, d, f>;19063.28592;  591.10964;    1.81649;  34628173824;   1073741824;         4;        16;       64;  268435456
    Ac<3, d, f>;13102.78173;  203.93435;    5.26513;  68987912192;   1073741824;         4;        16;      128;  268435456
    Ac<3, d, f>;15263.86764;  158.58564;    6.77074; 103347650560;   1073741824;         4;        16;      192;  268435456
    Ac<3, d, f>;14815.10628;  115.51740;    9.29507; 137707388928;   1073741824;         4;        16;      256;  268435456
    Ac<3, d, f>;15722.60530;   61.35651;   17.50005; 275146342400;   1073741824;         4;        16;      512;  268435456
  Ac<3, d, p32>;  313.41633; 1253.66533;    0.85648;    268435456;   1073741824;         4;         8;        0;  268435456
  Ac<3, d, p32>;  940.60044; 1254.13392;    0.85616;    805306368;   1073741824;         4;         8;        1;  268435456
  Ac<3, d, p32>; 1572.66184; 1258.12947;    0.85344;   1342177280;   1073741824;         4;         8;        2;  268435456
  Ac<3, d, p32>; 2198.43194; 1256.24682;    0.85472;   1879048192;   1073741824;         4;         8;        3;  268435456
  Ac<3, d, p32>; 2819.69363; 1253.19717;    0.85680;   2415919104;   1073741824;         4;         8;        4;  268435456
  Ac<3, d, p32>; 3430.91144; 1247.60416;    0.86064;   2952790016;   1073741824;         4;         8;        5;  268435456
  Ac<3, d, p32>; 4040.38558; 1243.19556;    0.86370;   3489660928;   1073741824;         4;         8;        6;  268435456
  Ac<3, d, p32>; 4655.15471; 1241.37459;    0.86496;   4026531840;   1073741824;         4;         8;        7;  268435456
  Ac<3, d, p32>; 5278.76518; 1242.06240;    0.86448;   4563402752;   1073741824;         4;         8;        8;  268435456
  Ac<3, d, p32>; 5867.22562; 1235.20539;    0.86928;   5100273664;   1073741824;         4;         8;        9;  268435456
  Ac<3, d, p32>; 6486.02198; 1235.43276;    0.86912;   5637144576;   1073741824;         4;         8;       10;  268435456
  Ac<3, d, p32>; 7038.93924; 1224.16335;    0.87712;   6174015488;   1073741824;         4;         8;       11;  268435456
  Ac<3, d, p32>; 7616.29655; 1218.60745;    0.88112;   6710886400;   1073741824;         4;         8;       12;  268435456
  Ac<3, d, p32>; 8164.81256; 1209.60186;    0.88768;   7247757312;   1073741824;         4;         8;       13;  268435456
  Ac<3, d, p32>; 8782.27726; 1211.34859;    0.88640;   7784628224;   1073741824;         4;         8;       14;  268435456
  Ac<3, d, p32>; 9292.34475; 1199.01223;    0.89552;   8321499136;   1073741824;         4;         8;       15;  268435456
  Ac<3, d, p32>; 9872.43698; 1196.65903;    0.89728;   8858370048;   1073741824;         4;         8;       16;  268435456
  Ac<3, d, p32>;14007.18789; 1143.44391;    0.93904;  13153337344;   1073741824;         4;         8;       24;  268435456
  Ac<3, d, p32>;15880.53020;  977.26340;    1.09872;  17448304640;   1073741824;         4;         8;       32;  268435456
  Ac<3, d, p32>;16843.72082;  831.78868;    1.29088;  21743271936;   1073741824;         4;         8;       40;  268435456
  Ac<3, d, p32>;17436.88597;  719.04684;    1.49328;  26038239232;   1073741824;         4;         8;       48;  268435456
  Ac<3, d, p32>;17880.03181;  632.92148;    1.69649;  30333206528;   1073741824;         4;         8;       56;  268435456
  Ac<3, d, p32>;18213.63135;  564.76376;    1.90122;  34628173824;   1073741824;         4;         8;       64;  268435456
  Ac<3, d, p32>;15686.44339;  244.14698;    4.39793;  68987912192;   1073741824;         4;         8;      128;  268435456
  Ac<3, d, p32>;17202.99891;  178.73246;    6.00754; 103347650560;   1073741824;         4;         8;      192;  268435456
  Ac<3, d, p32>;17028.44654;  132.77541;    8.08690; 137707388928;   1073741824;         4;         8;      256;  268435456
