      Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
         double; 2885.76290; 1099.33825;    1.95343;   5637144576;   2147483648;         4;         2;       10;  268435456
         double; 3130.08868; 1088.72650;    1.97247;   6174015488;   2147483648;         4;         2;       11;  268435456
         double; 3415.01290; 1092.80413;    1.96511;   6710886400;   2147483648;         4;         2;       12;  268435456
         double; 3709.65897; 1099.15821;    1.95375;   7247757312;   2147483648;         4;         2;       13;  268435456
         double; 3962.70562; 1093.16017;    1.96447;   7784628224;   2147483648;         4;         2;       14;  268435456
         double; 4230.82676; 1091.82626;    1.96687;   8321499136;   2147483648;         4;         2;       15;  268435456
         double; 4503.78333; 1091.82626;    1.96687;   8858370048;   2147483648;         4;         2;       16;  268435456
         double; 6654.41891; 1086.43574;    1.97663;  13153337344;   2147483648;         4;         2;       24;  268435456
         double; 8875.42029; 1092.35942;    1.96591;  17448304640;   2147483648;         4;         2;       32;  268435456
         double; 9215.16063;  910.13932;    2.35951;  21743271936;   2147483648;         4;         2;       40;  268435456
         double; 9630.70160;  794.28467;    2.70367;  26038239232;   2147483648;         4;         2;       48;  268435456
         double; 9840.29957;  696.65838;    3.08255;  30333206528;   2147483648;         4;         2;       56;  268435456
         double;10017.44473;  621.23688;    3.45679;  34628173824;   2147483648;         4;         2;       64;  268435456
         double;10825.95173;  336.99461;    6.37246;  68987912192;   2147483648;         4;         2;      128;  268435456
         double;10624.81725;  220.77542;    9.72701; 103347650560;   2147483648;         4;         2;      192;  268435456
         double;11114.22299;  173.32122;   12.39019; 137707388928;   2147483648;         4;         2;      256;  268435456
         double;11282.27865;   88.05681;   24.38748; 275146342400;   2147483648;         4;         2;      512;  268435456
         double;  126.58277; 1012.66213;    2.12063;    268435456;   2147483648;         4;         8;        0;  268435456
         double;  377.27184; 1006.05825;    2.13455;    805306368;   2147483648;         4;         8;        1;  268435456
         double;  623.59791;  997.75665;    2.15231;   1342177280;   2147483648;         4;         8;        2;  268435456
         double;  877.14507; 1002.45151;    2.14223;   1879048192;   2147483648;         4;         8;        3;  268435456
         double; 1124.90137;  999.91233;    2.14767;   2415919104;   2147483648;         4;         8;        4;  268435456
         double; 1366.02560;  993.47316;    2.16159;   2952790016;   2147483648;         4;         8;        5;  268435456
         double; 1651.30708; 1016.18897;    2.11327;   3489660928;   2147483648;         4;         8;        6;  268435456
         double; 1918.86541; 1023.39488;    2.09839;   4026531840;   2147483648;         4;         8;        7;  268435456
         double; 2170.24507; 1021.29180;    2.10271;   4563402752;   2147483648;         4;         8;        8;  268435456
         double; 2425.38486; 1021.21468;    2.10287;   5100273664;   2147483648;         4;         8;        9;  268435456
         double; 2670.52881; 1017.34431;    2.11087;   5637144576;   2147483648;         4;         8;       10;  268435456
         double; 2927.74977; 1018.34775;    2.10879;   6174015488;   2147483648;         4;         8;       11;  268435456
         double; 3162.66009; 1012.05123;    2.12191;   6710886400;   2147483648;         4;         8;       12;  268435456
         double; 3422.38234; 1014.03921;    2.11775;   7247757312;   2147483648;         4;         8;       13;  268435456
         double; 3653.25941; 1007.79570;    2.13087;   7784628224;   2147483648;         4;         8;       14;  268435456
         double; 3943.70407; 1017.73008;    2.11007;   8321499136;   2147483648;         4;         8;       15;  268435456
         double; 4168.11114; 1010.45119;    2.12527;   8858370048;   2147483648;         4;         8;       16;  268435456
         double; 6171.35868; 1007.56876;    2.13135;  13153337344;   2147483648;         4;         8;       24;  268435456
         double; 8069.58054;  993.17914;    2.16223;  17448304640;   2147483648;         4;         8;       32;  268435456
         double; 9769.65811;  964.90450;    2.22559;  21743271936;   2147483648;         4;         8;       40;  268435456
         double;10046.27583;  828.55883;    2.59183;  26038239232;   2147483648;         4;         8;       48;  268435456
         double;10197.03312;  721.91385;    2.97471;  30333206528;   2147483648;         4;         8;       56;  268435456
         double;10297.70437;  638.61733;    3.36271;  34628173824;   2147483648;         4;         8;       64;  268435456
         double;10982.30064;  341.86150;    6.28174;  68987912192;   2147483648;         4;         8;      128;  268435456
         double; 9253.28017;  192.27595;   11.16876; 103347650560;   2147483648;         4;         8;      192;  268435456
         double;11147.87324;  173.84598;   12.35279; 137707388928;   2147483648;         4;         8;      256;  268435456
         double;11268.03460;   87.94564;   24.41831; 275146342400;   2147483648;         4;         8;      512;  268435456
         double;  132.38597; 1059.08775;    2.02767;    268435456;   2147483648;         4;        16;        0;  268435456
         double;  395.31767; 1054.18045;    2.03711;    805306368;   2147483648;         4;        16;        1;  268435456
         double;  661.35579; 1058.16927;    2.02943;   1342177280;   2147483648;         4;        16;        2;  268435456
         double;  924.73210; 1056.83669;    2.03199;   1879048192;   2147483648;         4;        16;        3;  268435456
         double; 1178.54773; 1047.59798;    2.04991;   2415919104;   2147483648;         4;        16;        4;  268435456
         double; 1431.61969; 1041.17796;    2.06255;   2952790016;   2147483648;         4;        16;        5;  268435456
         double; 1697.44468; 1044.58134;    2.05583;   3489660928;   2147483648;         4;        16;        6;  268435456
         double; 1943.76469; 1036.67450;    2.07151;   4026531840;   2147483648;         4;        16;        7;  268435456
         double; 2211.13087; 1040.53218;    2.06383;   4563402752;   2147483648;         4;        16;        8;  268435456
         double; 2459.25280; 1035.47486;    2.07391;   5100273664;   2147483648;         4;        16;        9;  268435456
         double; 2756.39910; 1050.05680;    2.04511;   5637144576;   2147483648;         4;        16;       10;  268435456
         double; 2978.13888; 1035.87439;    2.07311;   6174015488;   2147483648;         4;        16;       11;  268435456
         double; 3227.63978; 1032.84473;    2.07919;   6710886400;   2147483648;         4;        16;       12;  268435456
         double; 3483.17251; 1032.05111;    2.08079;   7247757312;   2147483648;         4;        16;       13;  268435456
         double; 3740.60796; 1031.89185;    2.08111;   7784628224;   2147483648;         4;        16;       14;  268435456
         double; 4002.89160; 1033.00428;    2.07887;   8321499136;   2147483648;         4;        16;       15;  268435456
         double; 4253.28626; 1031.09970;    2.08271;   8858370048;   2147483648;         4;        16;       16;  268435456
         double; 6302.89289; 1029.04374;    2.08687;  13153337344;   2147483648;         4;        16;       24;  268435456
         double; 8353.93873; 1028.17707;    2.08863;  17448304640;   2147483648;         4;        16;       32;  268435456
         double; 9809.86097;  968.87516;    2.21647;  21743271936;   2147483648;         4;        16;       40;  268435456
         double;10027.08670;  826.97622;    2.59679;  26038239232;   2147483648;         4;        16;       48;  268435456
         double;10245.52778;  725.34710;    2.96063;  30333206528;   2147483648;         4;        16;       56;  268435456
         double;10293.30001;  638.34419;    3.36415;  34628173824;   2147483648;         4;        16;       64;  268435456
         double;10989.29776;  342.07931;    6.27774;  68987912192;   2147483648;         4;        16;      128;  268435456
         double;11066.23729;  229.94779;    9.33901; 103347650560;   2147483648;         4;        16;      192;  268435456
         double;11135.64564;  173.65529;   12.36636; 137707388928;   2147483648;         4;        16;      256;  268435456
         double;11271.80120;   87.97503;   24.41015; 275146342400;   2147483648;         4;        16;      512;  268435456
    Ac<3, d, d>;  144.49469; 1155.95755;    1.85775;    268435456;   2147483648;         1;         2;        0;  268435456
    Ac<3, d, d>;  426.36031; 1136.96083;    1.88879;    805306368;   2147483648;         1;         2;        1;  268435456
