   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, d, d>; 1088.49567;   19.05463;  112.70142; 122675003392;   2147483648;         4;         8;       56;  268435456
 Ac<3, d, d>; 1067.86502;   16.39716;  130.96681; 139854872576;   2147483648;         4;         8;       64;  268435456
 Ac<3, d, d>; 1055.58347;    8.17490;  262.69247; 277293826048;   2147483648;         4;         8;      128;  268435456
 Ac<3, d, d>; 1082.83397;    5.60691;  383.00680; 414732779520;   2147483648;         4;         8;      192;  268435456
 Ac<3, d, d>; 1082.80023;    4.21118;  509.94793; 552171732992;   2147483648;         4;         8;      256;  268435456
 Ac<3, d, d>; 1096.50752;    2.13692; 1004.94299;1101927546880;   2147483648;         4;         8;      512;  268435456
 Ac<3, d, d>;  368.14493;  327.23994;    6.56241;   2415919104;   2147483648;         4;        16;        0;  268435456
 Ac<3, d, d>;  694.91270;  327.01774;    6.56687;   4563402752;   2147483648;         4;        16;        1;  268435456
 Ac<3, d, d>; 1021.21836;  326.78987;    6.57145;   6710886400;   2147483648;         4;        16;        2;  268435456
 Ac<3, d, d>; 1350.02954;  327.27989;    6.56161;   8858370048;   2147483648;         4;        16;        3;  268435456
 Ac<3, d, d>; 1675.57477;  326.94142;    6.56841;  11005853696;   2147483648;         4;        16;        4;  268435456
 Ac<3, d, d>; 2000.09387;  326.54594;    6.57636;  13153337344;   2147483648;         4;        16;        5;  268435456
 Ac<3, d, d>; 2321.22920;  325.78655;    6.59169;  15300820992;   2147483648;         4;        16;        6;  268435456
 Ac<3, d, d>; 2637.85446;  324.65901;    6.61458;  17448304640;   2147483648;         4;        16;        7;  268435456
 Ac<3, d, d>; 2955.30680;  323.86924;    6.63071;  19595788288;   2147483648;         4;        16;        8;  268435456
 Ac<3, d, d>; 3264.98694;  322.46785;    6.65953;  21743271936;   2147483648;         4;        16;        9;  268435456
 Ac<3, d, d>; 3543.77440;  318.54152;    6.74161;  23890755584;   2147483648;         4;        16;       10;  268435456
 Ac<3, d, d>; 3905.78607;  322.12669;    6.66658;  26038239232;   2147483648;         4;        16;       11;  268435456
 Ac<3, d, d>; 4144.15784;  315.74536;    6.80131;  28185722880;   2147483648;         4;        16;       12;  268435456
 Ac<3, d, d>; 4137.91349;  292.94963;    7.33056;  30333206528;   2147483648;         4;        16;       13;  268435456
 Ac<3, d, d>; 4128.68856;  272.97114;    7.86707;  32480690176;   2147483648;         4;        16;       14;  268435456
 Ac<3, d, d>; 4220.23010;  261.71970;    8.20528;  34628173824;   2147483648;         4;        16;       15;  268435456
 Ac<3, d, d>; 4322.34560;  252.39974;    8.50826;  36775657472;   2147483648;         4;        16;       16;  268435456
 Ac<3, d, d>; 1139.76743;   45.36388;   47.33907;  53955526656;   2147483648;         4;        16;       24;  268435456
 Ac<3, d, d>; 1107.06600;   33.42086;   64.25579;  71135395840;   2147483648;         4;        16;       32;  268435456
 Ac<3, d, d>; 1084.07579;   26.36051;   81.46595;  88315265024;   2147483648;         4;        16;       40;  268435456
 Ac<3, d, d>; 1078.62425;   21.95673;   97.80527; 105495134208;   2147483648;         4;        16;       48;  268435456
 Ac<3, d, d>; 1097.57764;   19.21361;  111.76886; 122675003392;   2147483648;         4;        16;       56;  268435456
 Ac<3, d, d>; 1076.26708;   16.52617;  129.94439; 139854872576;   2147483648;         4;        16;       64;  268435456
 Ac<3, d, d>; 1054.03603;    8.16291;  263.07813; 277293826048;   2147483648;         4;        16;      128;  268435456
 Ac<3, d, d>; 1081.83178;    5.60172;  383.36162; 414732779520;   2147483648;         4;        16;      192;  268435456
 Ac<3, d, d>; 1089.35830;    4.23669;  506.87798; 552171732992;   2147483648;         4;        16;      256;  268435456
 Ac<3, d, d>; 1067.74791;    2.08087; 1032.01096;1101927546880;   2147483648;         4;        16;      512;  268435456
 Ac<3, d, f>;  637.62619;  283.38942;    3.78893;   2415919104;   1073741824;         4;         8;        0;  268435456
 Ac<3, d, f>; 1384.35743;  325.73116;    3.29641;   4563402752;   1073741824;         4;         8;        1;  268435456
 Ac<3, d, f>; 1992.33524;  318.77364;    3.36835;   6710886400;   1073741824;         4;         8;        2;  268435456
 Ac<3, d, f>; 2538.29419;  307.67202;    3.48989;   8858370048;   1073741824;         4;         8;        3;  268435456
 Ac<3, d, f>; 3208.49043;  313.02346;    3.43023;  11005853696;   1073741824;         4;         8;        4;  268435456
 Ac<3, d, f>; 3524.86323;  287.74394;    3.73159;  13153337344;   1073741824;         4;         8;        5;  268435456
 Ac<3, d, f>; 3716.16462;  260.78348;    4.11737;  15300820992;   1073741824;         4;         8;        6;  268435456
 Ac<3, d, f>; 4021.88872;  247.50084;    4.33834;  17448304640;   1073741824;         4;         8;        7;  268435456
 Ac<3, d, f>; 4175.33358;  228.78540;    4.69323;  19595788288;   1073741824;         4;         8;        8;  268435456
 Ac<3, d, f>; 4279.65775;  211.34112;    5.08061;  21743271936;   1073741824;         4;         8;        9;  268435456
 Ac<3, d, f>; 4320.78794;  194.19272;    5.52926;  23890755584;   1073741824;         4;         8;       10;  268435456
 Ac<3, d, f>; 4391.82654;  181.10625;    5.92880;  26038239232;   1073741824;         4;         8;       11;  268435456
 Ac<3, d, f>; 4379.57297;  166.84088;    6.43572;  28185722880;   1073741824;         4;         8;       12;  268435456
 Ac<3, d, f>; 4381.96441;  155.11378;    6.92229;  30333206528;   1073741824;         4;         8;       13;  268435456
 Ac<3, d, f>; 4414.92722;  145.94801;    7.35702;  32480690176;   1073741824;         4;         8;       14;  268435456
 Ac<3, d, f>; 4486.25219;  139.10859;    7.71873;  34628173824;   1073741824;         4;         8;       15;  268435456
 Ac<3, d, f>; 4576.61413;  133.62377;    8.03556;  36775657472;   1073741824;         4;         8;       16;  268435456
 Ac<3, d, f>; 1096.87511;   21.82836;   49.19022;  53955526656;   1073741824;         4;         8;       24;  268435456
 Ac<3, d, f>; 1080.09175;   16.30327;   65.86051;  71135395840;   1073741824;         4;         8;       32;  268435456
 Ac<3, d, f>; 1088.82722;   13.23802;   81.11045;  88315265024;   1073741824;         4;         8;       40;  268435456
 Ac<3, d, f>; 1089.09097;   11.08490;   96.86531; 105495134208;   1073741824;         4;         8;       48;  268435456
 Ac<3, d, f>; 1090.07261;    9.54112;  112.53838; 122675003392;   1073741824;         4;         8;       56;  268435456
 Ac<3, d, f>; 1078.56711;    8.28075;  129.66729; 139854872576;   1073741824;         4;         8;       64;  268435456
 Ac<3, d, f>; 1062.87368;    4.11568;  260.89067; 277293826048;   1073741824;         4;         8;      128;  268435456
 Ac<3, d, f>; 1072.44119;    2.77655;  386.71844; 414732779520;   1073741824;         4;         8;      192;  268435456
 Ac<3, d, f>; 1090.59766;    2.12075;  506.30196; 552171732992;   1073741824;         4;         8;      256;  268435456
 Ac<3, d, f>; 1091.56816;    1.06365; 1009.49037;1101927546880;   1073741824;         4;         8;      512;  268435456
 Ac<3, d, f>;  732.51645;  325.56287;    3.29811;   2415919104;   1073741824;         4;        16;        0;  268435456
 Ac<3, d, f>; 1379.28450;  324.53753;    3.30853;   4563402752;   1073741824;         4;        16;        1;  268435456
 Ac<3, d, f>; 2009.72458;  321.55593;    3.33921;   6710886400;   1073741824;         4;        16;        2;  268435456
 Ac<3, d, f>; 2574.31582;  312.03828;    3.44106;   8858370048;   1073741824;         4;        16;        3;  268435456
 Ac<3, d, f>; 3184.67749;  310.70024;    3.45588;  11005853696;   1073741824;         4;        16;        4;  268435456
 Ac<3, d, f>; 3419.83912;  279.17054;    3.84619;  13153337344;   1073741824;         4;        16;        5;  268435456
 Ac<3, d, f>; 3711.76625;  260.47482;    4.12225;  15300820992;   1073741824;         4;        16;        6;  268435456
 Ac<3, d, f>; 3962.46188;  243.84381;    4.40340;  17448304640;   1073741824;         4;        16;        7;  268435456
 Ac<3, d, f>; 4068.75774;  222.94563;    4.81616;  19595788288;   1073741824;         4;        16;        8;  268435456
 Ac<3, d, f>; 4200.69661;  207.44181;    5.17611;  21743271936;   1073741824;         4;        16;        9;  268435456
 Ac<3, d, f>; 4263.07680;  191.59896;    5.60411;  23890755584;   1073741824;         4;        16;       10;  268435456
 Ac<3, d, f>; 4465.36948;  184.13895;    5.83115;  26038239232;   1073741824;         4;        16;       11;  268435456
 Ac<3, d, f>; 4346.43170;  165.57835;    6.48480;  28185722880;   1073741824;         4;        16;       12;  268435456
 Ac<3, d, f>; 4433.40763;  156.93478;    6.84196;  30333206528;   1073741824;         4;        16;       13;  268435456
 Ac<3, d, f>; 4384.21454;  144.93271;    7.40855;  32480690176;   1073741824;         4;        16;       14;  268435456
 Ac<3, d, f>; 4439.87718;  137.67061;    7.79935;  34628173824;   1073741824;         4;        16;       15;  268435456
 Ac<3, d, f>; 4502.05830;  131.44696;    8.16863;  36775657472;   1073741824;         4;        16;       16;  268435456
 Ac<3, d, f>; 1098.64808;   21.86364;   49.11084;  53955526656;   1073741824;         4;        16;       24;  268435456
 Ac<3, d, f>; 1066.42160;   16.09693;   66.70476;  71135395840;   1073741824;         4;        16;       32;  268435456
 Ac<3, d, f>; 1095.30419;   13.31677;   80.63081;  88315265024;   1073741824;         4;        16;       40;  268435456
 Ac<3, d, f>; 1090.65924;   11.10086;   96.72603; 105495134208;   1073741824;         4;        16;       48;  268435456
 Ac<3, d, f>; 1083.97622;    9.48776;  113.17131; 122675003392;   1073741824;         4;        16;       56;  268435456
 Ac<3, d, f>; 1091.23509;    8.37800;  128.16200; 139854872576;   1073741824;         4;        16;       64;  268435456
 Ac<3, d, f>; 1062.88535;    4.11572;  260.88780; 277293826048;   1073741824;         4;        16;      128;  268435456
 Ac<3, d, f>; 1058.32404;    2.74000;  391.87693; 414732779520;   1073741824;         4;        16;      192;  268435456
 Ac<3, d, f>; 1080.07479;    2.10029;  511.23472; 552171732992;   1073741824;         4;        16;      256;  268435456
 Ac<3, d, f>; 1094.28099;    1.06629; 1006.98775;1101927546880;   1073741824;         4;        16;      512;  268435456
       float;  714.70257;  317.64559;    3.38031;   2415919104;   1073741824;         4;         8;        0;  268435456
       float; 1396.24822;  328.52899;    3.26833;   4563402752;   1073741824;         4;         8;        1;  268435456
       float; 2044.80001;  327.16800;    3.28193;   6710886400;   1073741824;         4;         8;        2;  268435456
       float; 2689.99622;  326.06015;    3.29308;   8858370048;   1073741824;         4;         8;        3;  268435456
       float; 3358.82455;  327.69020;    3.27670;  11005853696;   1073741824;         4;         8;        4;  268435456
       float; 3960.52206;  323.30792;    3.32111;  13153337344;   1073741824;         4;         8;        5;  268435456
       float; 4637.21385;  325.41852;    3.29957;  15300820992;   1073741824;         4;         8;        6;  268435456
       float; 5269.68286;  324.28818;    3.31107;  17448304640;   1073741824;         4;         8;        7;  268435456
       float; 5826.84089;  319.27895;    3.36302;  19595788288;   1073741824;         4;         8;        8;  268435456
       float; 6431.12264;  317.58630;    3.38094;  21743271936;   1073741824;         4;         8;        9;  268435456
       float; 7103.17310;  319.24373;    3.36339;  23890755584;   1073741824;         4;         8;       10;  268435456
       float; 7629.03261;  314.59928;    3.41305;  26038239232;   1073741824;         4;         8;       11;  268435456
       float; 8194.48647;  312.17091;    3.43960;  28185722880;   1073741824;         4;         8;       12;  268435456
       float; 8211.39537;  290.66886;    3.69404;  30333206528;   1073741824;         4;         8;       13;  268435456
       float; 8348.97838;  275.99929;    3.89038;  32480690176;   1073741824;         4;         8;       14;  268435456
       float; 8337.29566;  258.52080;    4.15341;  34628173824;   1073741824;         4;         8;       15;  268435456
       float; 8234.38606;  240.42003;    4.46611;  36775657472;   1073741824;         4;         8;       16;  268435456
       float; 1148.57546;   22.85722;   46.97604;  53955526656;   1073741824;         4;         8;       24;  268435456
       float; 1113.96857;   16.81462;   63.85763;  71135395840;   1073741824;         4;         8;       32;  268435456
       float; 1101.42366;   13.39117;   80.18283;  88315265024;   1073741824;         4;         8;       40;  268435456
       float; 1105.69154;   11.25386;   95.41100; 105495134208;   1073741824;         4;         8;       48;  268435456
       float; 1103.63278;    9.65981;  111.15564; 122675003392;   1073741824;         4;         8;       56;  268435456
       float; 1049.24693;    8.05564;  133.29071; 139854872576;   1073741824;         4;         8;       64;  268435456
