   Precision;    [GOP/s];  BW [GB/s];  time [ms]; computations; data [Bytes]; Outer Its; Inner Its; Comp Its; # Elements
 Ac<3, f, f>;  305.71959;   97.83027;   21.95112;   6710886400;   2147483648;         4;         8;        2;  268435456
 Ac<3, f, f>;  403.76469;   97.88235;   21.93944;   8858370048;   2147483648;         4;         8;        3;  268435456
 Ac<3, f, f>;  501.27530;   97.80982;   21.95571;  11005853696;   2147483648;         4;         8;        4;  268435456
 Ac<3, f, f>;  599.28776;   97.84290;   21.94828;  13153337344;   2147483648;         4;         8;        5;  268435456
 Ac<3, f, f>;  694.52474;   97.47716;   22.03064;  15300820992;   2147483648;         4;         8;        6;  268435456
 Ac<3, f, f>;  793.69787;   97.68589;   21.98356;  17448304640;   2147483648;         4;         8;        7;  268435456
 Ac<3, f, f>;  894.79110;   98.05930;   21.89985;  19595788288;   2147483648;         4;         8;        8;  268435456
 Ac<3, f, f>;  989.50238;   97.72863;   21.97395;  21743271936;   2147483648;         4;         8;        9;  268435456
 Ac<3, f, f>; 1091.79611;   98.13898;   21.88207;  23890755584;   2147483648;         4;         8;       10;  268435456
 Ac<3, f, f>; 1189.81970;   98.12946;   21.88419;  26038239232;   2147483648;         4;         8;       11;  268435456
 Ac<3, f, f>; 1288.76137;   98.19134;   21.87040;  28185722880;   2147483648;         4;         8;       12;  268435456
 Ac<3, f, f>; 1379.05974;   97.63255;   21.99557;  30333206528;   2147483648;         4;         8;       13;  268435456
 Ac<3, f, f>; 1487.25263;   98.33075;   21.83939;  32480690176;   2147483648;         4;         8;       14;  268435456
 Ac<3, f, f>; 1596.83981;   99.02883;   21.68544;  34628173824;   2147483648;         4;         8;       15;  268435456
 Ac<3, f, f>; 1691.48140;   98.77264;   21.74169;  36775657472;   2147483648;         4;         8;       16;  268435456
 Ac<3, f, f>; 2459.16334;   97.87715;   21.94060;  53955526656;   2147483648;         4;         8;       24;  268435456
 Ac<3, f, f>; 2628.07663;   79.33816;   27.06747;  71135395840;   2147483648;         4;         8;       32;  268435456
 Ac<3, f, f>; 2576.36997;   62.64729;   34.27895;  88315265024;   2147483648;         4;         8;       40;  268435456
 Ac<3, f, f>; 2647.27818;   53.88861;   39.85041; 105495134208;   2147483648;         4;         8;       48;  268435456
 Ac<3, f, f>; 2630.93862;   46.05582;   46.62785; 122675003392;   2147483648;         4;         8;       56;  268435456
 Ac<3, f, f>; 2684.70744;   41.22391;   52.09315; 139854872576;   2147483648;         4;         8;       64;  268435456
 Ac<3, f, f>; 2769.89409;   21.45126;  100.10990; 277293826048;   2147483648;         4;         8;      128;  268435456
 Ac<3, f, f>; 2805.20928;   14.52536;  147.84379; 414732779520;   2147483648;         4;         8;      192;  268435456
 Ac<3, f, f>; 2840.72207;   11.04802;  194.37725; 552171732992;   2147483648;         4;         8;      256;  268435456
 Ac<3, f, f>; 2908.00038;    5.66724;  378.92964;1101927546880;   2147483648;         4;         8;      512;  268435456
       int32;  110.67138;   98.37456;   21.82966;   2415919104;   2147483648;         4;         8;        0;  268435456
       int32;  208.07702;   97.91860;   21.93132;   4563402752;   2147483648;         4;         8;        1;  268435456
       int32;  306.58709;   98.10787;   21.88901;   6710886400;   2147483648;         4;         8;        2;  268435456
       int32;  404.02188;   97.94470;   21.92547;   8858370048;   2147483648;         4;         8;        3;  268435456
       int32;  503.73825;   98.29039;   21.84836;  11005853696;   2147483648;         4;         8;        4;  268435456
       int32;  602.94303;   98.43968;   21.81522;  13153337344;   2147483648;         4;         8;        5;  268435456
       int32;  707.17092;   99.25206;   21.63667;  15300820992;   2147483648;         4;         8;        6;  268435456
       int32;  809.44254;   99.62370;   21.55595;  17448304640;   2147483648;         4;         8;        7;  268435456
       int32;  905.22537;   99.20278;   21.64741;  19595788288;   2147483648;         4;         8;        8;  268435456
       int32; 1000.83986;   98.84838;   21.72503;  21743271936;   2147483648;         4;         8;        9;  268435456
       int32; 1042.90930;   93.74466;   22.90780;  23890755584;   2147483648;         4;         8;       10;  268435456
       int32; 1042.87492;   86.01030;   24.96775;  26038239232;   2147483648;         4;         8;       11;  268435456
       int32; 1039.86784;   79.22803;   27.10510;  28185722880;   2147483648;         4;         8;       12;  268435456
       int32; 1038.90942;   73.55111;   29.19716;  30333206528;   2147483648;         4;         8;       13;  268435456
       int32; 1035.88015;   68.48794;   31.35565;  32480690176;   2147483648;         4;         8;       14;  268435456
       int32; 1034.43422;   64.15096;   33.47547;  34628173824;   2147483648;         4;         8;       15;  268435456
       int32; 1033.41562;   60.34544;   35.58651;  36775657472;   2147483648;         4;         8;       16;  268435456
       int32; 1013.53717;   40.33979;   53.23488;  53955526656;   2147483648;         4;         8;       24;  268435456
       int32;  975.26564;   29.44198;   72.93951;  71135395840;   2147483648;         4;         8;       32;  268435456
       int32;  987.65593;   24.01595;   89.41906;  88315265024;   2147483648;         4;         8;       40;  268435456
       int32;  979.77374;   19.94450;  107.67296; 105495134208;   2147483648;         4;         8;       48;  268435456
       int32;  991.04494;   17.34871;  123.78349; 122675003392;   2147483648;         4;         8;       56;  268435456
       int32;  981.43812;   15.07007;  142.49994; 139854872576;   2147483648;         4;         8;       64;  268435456
       int32;  986.45122;    7.63951;  281.10242; 277293826048;   2147483648;         4;         8;      128;  268435456
       int32;  986.24886;    5.10679;  420.51535; 414732779520;   2147483648;         4;         8;      192;  268435456
       int32;  987.55779;    3.84077;  559.12853; 552171732992;   2147483648;         4;         8;      256;  268435456
       int32;  988.90559;    1.92722; 1114.28994;1101927546880;   2147483648;         4;         8;      512;  268435456
 Ac<3, i, s>;  225.62607;  100.27825;   10.70762;   2415919104;   1073741824;         4;         8;        0;  268435456
 Ac<3, i, s>;  266.07088;   62.60491;   17.15108;   4563402752;   1073741824;         4;         8;        1;  268435456
 Ac<3, i, s>;  250.84197;   40.13472;   26.75344;   6710886400;   1073741824;         4;         8;        2;  268435456
 Ac<3, i, s>;  243.91760;   29.56577;   36.31706;   8858370048;   1073741824;         4;         8;        3;  268435456
 Ac<3, i, s>;  239.51067;   23.36690;   45.95141;  11005853696;   1073741824;         4;         8;        4;  268435456
 Ac<3, i, s>;  236.53613;   19.30907;   55.60815;  13153337344;   1073741824;         4;         8;        5;  268435456
 Ac<3, i, s>;  234.46850;   16.45393;   65.25747;  15300820992;   1073741824;         4;         8;        6;  268435456
 Ac<3, i, s>;  232.95131;   14.33546;   74.90108;  17448304640;   1073741824;         4;         8;        7;  268435456
